operation_type,log_size,dtype,cpu_runtime_ms,gpu_runtime_ms,transfer_time_ms,winner,cpu_load_pct,is_battery_powered,power_mode,gpu_load_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_pressure,gpu_temp_C,thermal_headroom,concurrent_gpu_tasks,device_name,is_edge,source_file,data_transfer_cost_ms,gpu_mem_free_mb
reduce_sum,1.8129,float32,0.3863,98.7852,0.0,0,19.7,1.0,0.0,0,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0,
reduce_sum,2.1106,float32,0.0509,0.4967,0.0,0,25.0,1.0,0.0,0,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0,
reduce_sum,2.4099,float32,0.0386,0.4152,0.0001,0,0.0,1.0,0.0,0,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0001,
reduce_sum,2.5855,float32,0.0323,0.3816,0.0001,0,0.0,1.0,0.0,0,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0001,
reduce_sum,2.7101,float32,0.0375,0.3735,0.0002,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0002,
reduce_sum,2.8069,float32,0.0445,0.3818,0.0002,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0002,
reduce_sum,2.8859,float32,0.031,0.3743,0.0003,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0003,
reduce_sum,2.9528,float32,0.0319,0.3776,0.0003,0,33.3,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0003,
reduce_sum,3.0107,float32,0.0308,0.404,0.0003,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0003,
reduce_sum,3.0618,float32,0.0383,0.3489,0.0004,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0004,
reduce_sum,3.1075,float32,0.036,0.3296,0.0004,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0004,
reduce_sum,3.1489,float32,0.0338,0.3806,0.0005,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0005,
reduce_sum,3.1867,float32,0.04,0.3382,0.0005,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0005,
reduce_sum,3.2214,float32,0.0324,0.3689,0.0006,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0006,
reduce_sum,3.2536,float32,0.0304,0.3608,0.0006,0,33.3,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0006,
reduce_sum,3.2835,float32,0.0449,0.3618,0.0006,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0006,
reduce_sum,3.3115,float32,0.0303,0.3806,0.0007,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0007,
reduce_sum,3.3627,float32,0.0313,0.3616,0.0008,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0008,
reduce_sum,3.4084,float32,0.0301,0.355,0.0009,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0009,
reduce_sum,3.4498,float32,0.0313,0.3553,0.0009,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0009,
reduce_sum,3.4876,float32,0.0347,0.3771,0.001,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.001,
reduce_sum,3.5223,float32,0.0337,0.5266,0.0011,0,25.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0011,
reduce_sum,3.5545,float32,0.0317,0.3371,0.0012,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0012,
reduce_sum,3.5844,float32,0.0322,0.3485,0.0013,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0013,
reduce_sum,3.6125,float32,0.0314,0.3876,0.0014,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0014,
reduce_sum,3.6636,float32,0.036,0.3692,0.0015,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0015,
reduce_sum,3.7094,float32,0.0327,0.4571,0.0017,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0017,
reduce_sum,3.7507,float32,0.0348,0.3875,0.0019,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0019,
reduce_sum,3.7885,float32,0.0362,0.3815,0.002,0,25.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.002,
reduce_sum,3.8233,float32,0.0364,0.3626,0.0022,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0022,
reduce_sum,3.8555,float32,0.0327,0.4694,0.0024,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0024,
reduce_sum,3.8854,float32,0.0341,0.3413,0.0026,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0026,
reduce_sum,3.9134,float32,0.0337,0.3605,0.0027,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0027,
reduce_sum,3.9646,float32,0.0357,0.535,0.0031,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0031,
reduce_sum,4.0103,float32,0.04,0.3505,0.0034,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0034,
reduce_sum,4.0517,float32,0.0381,0.3586,0.0038,0,25.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0038,
reduce_sum,4.0895,float32,0.0369,0.3882,0.0041,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0041,
reduce_sum,4.1243,float32,0.0382,0.3881,0.0044,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0044,
reduce_sum,4.1565,float32,0.0367,0.3277,0.0048,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0048,
reduce_sum,4.1864,float32,0.0458,0.3531,0.0051,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,55,30.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0051,
reduce_sum,4.2144,float32,0.0585,0.1872,0.0055,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0055,
reduce_sum,4.2656,float32,0.0429,0.284,0.0061,0,40.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0061,
reduce_sum,4.3114,float32,0.0457,0.3976,0.0068,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0068,
reduce_sum,4.5155,float32,0.2616,0.4712,0.0109,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0109,
reduce_sum,4.8165,float32,4.4598,0.3514,0.0218,1,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0218,
reduce_sum,1.8129,float16,0.0478,0.6271,0.0,0,83.3,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0,
reduce_sum,2.1106,float16,0.0409,0.3871,0.0,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0,
reduce_sum,2.4099,float16,0.0379,0.3831,0.0,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0,
reduce_sum,2.5855,float16,0.0313,0.2218,0.0001,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0001,
reduce_sum,2.7101,float16,0.0385,0.3589,0.0001,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0001,
reduce_sum,2.8069,float16,0.0392,0.3604,0.0001,0,61.5,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0001,
reduce_sum,2.8859,float16,0.0344,0.4353,0.0001,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0001,
reduce_sum,2.9528,float16,0.0317,0.397,0.0001,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0001,
reduce_sum,3.0107,float16,0.0353,0.3873,0.0002,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0002,
reduce_sum,3.0618,float16,0.0409,0.4495,0.0002,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0002,
reduce_sum,3.1075,float16,0.0515,0.3836,0.0002,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0002,
reduce_sum,3.1489,float16,0.0382,0.3452,0.0002,0,77.8,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0002,
reduce_sum,3.1867,float16,0.039,0.3566,0.0003,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0003,
reduce_sum,3.2214,float16,0.0364,0.3701,0.0003,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0003,
reduce_sum,3.2536,float16,0.0397,0.3705,0.0003,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0003,
reduce_sum,3.2835,float16,0.0507,0.3405,0.0003,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0003,
reduce_sum,3.3115,float16,0.0365,0.3859,0.0003,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0003,
reduce_sum,3.3627,float16,0.0332,0.3895,0.0004,0,60.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0004,
reduce_sum,3.4084,float16,0.0321,0.3804,0.0004,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0004,
reduce_sum,3.4498,float16,0.0326,0.366,0.0005,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0005,
reduce_sum,3.4876,float16,0.0327,0.3457,0.0005,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0005,
reduce_sum,3.5223,float16,0.0458,0.3678,0.0006,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0006,
reduce_sum,3.5545,float16,0.0337,0.3595,0.0006,0,77.8,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0006,
reduce_sum,3.5844,float16,0.0328,0.3716,0.0006,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0006,
reduce_sum,3.6125,float16,0.0294,0.3639,0.0007,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0007,
reduce_sum,3.6636,float16,0.0303,0.4563,0.0008,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0008,
reduce_sum,3.7094,float16,0.03,0.434,0.0009,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0009,
reduce_sum,3.7507,float16,0.0362,0.1401,0.0009,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0009,
reduce_sum,3.7885,float16,0.0319,0.1285,0.001,0,70.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.001,
reduce_sum,3.8233,float16,0.0343,0.2046,0.0011,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0011,
reduce_sum,3.8555,float16,0.0339,0.3948,0.0012,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0012,
reduce_sum,3.8854,float16,0.0333,0.2206,0.0013,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0013,
reduce_sum,3.9134,float16,0.0564,0.3601,0.0014,0,61.5,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0014,
reduce_sum,3.9646,float16,0.0392,0.2014,0.0015,0,0.0,1.0,0.0,7,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0015,
reduce_sum,4.0103,float16,0.0351,0.2259,0.0017,0,0.0,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0017,
reduce_sum,4.0517,float16,0.0337,0.1663,0.0019,0,0.0,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0019,
reduce_sum,4.0895,float16,0.0423,0.1726,0.002,0,72.7,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.002,
reduce_sum,4.1243,float16,0.0391,0.4342,0.0022,0,0.0,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0022,
reduce_sum,4.1565,float16,0.0376,0.4024,0.0024,0,0.0,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0024,
reduce_sum,4.1864,float16,0.0353,0.4004,0.0026,0,0.0,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0026,
reduce_sum,4.2144,float16,0.0391,0.3877,0.0027,0,66.7,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0027,
reduce_sum,4.2656,float16,0.0363,0.3877,0.0031,0,0.0,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0031,
reduce_sum,4.3114,float16,0.0402,0.378,0.0034,0,0.0,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0034,
reduce_sum,4.5155,float16,0.1252,0.353,0.0055,0,46.2,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0055,
reduce_sum,4.8165,float16,0.1454,0.3232,0.0109,0,50.0,1.0,0.0,6,282.0,4096.0,0.0689,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,reduce.parquet,0.0109,
scan,1.8129,float32,0.3445,126.1579,0.0,0,14.3,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0,
scan,2.1106,float32,0.0418,0.2006,0.0,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0,
scan,2.4099,float32,0.0303,0.2604,0.0001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0001,
scan,2.5855,float32,0.0292,0.1763,0.0001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0001,
scan,2.7101,float32,0.0325,0.3832,0.0002,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0002,
scan,2.8069,float32,0.0349,0.4196,0.0002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0002,
scan,2.8859,float32,0.0403,0.3685,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0003,
scan,2.9528,float32,0.0382,0.3893,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0003,
scan,3.0107,float32,0.0343,0.4663,0.0003,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0003,
scan,3.0618,float32,0.0442,0.3566,0.0004,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0004,
scan,3.1075,float32,0.031,0.3582,0.0004,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0004,
scan,3.1489,float32,0.0366,0.412,0.0005,0,20.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0005,
scan,3.1867,float32,0.0318,0.4465,0.0005,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0005,
scan,3.2214,float32,0.0395,0.4012,0.0006,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0006,
scan,3.2536,float32,0.0368,0.5272,0.0006,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0006,
scan,3.2835,float32,0.0513,0.3598,0.0006,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0006,
scan,3.3115,float32,0.0374,0.3923,0.0007,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0007,
scan,3.3627,float32,0.046,0.3713,0.0008,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0008,
scan,3.4084,float32,0.0431,0.3634,0.0009,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0009,
scan,3.4498,float32,0.0501,0.3614,0.0009,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0009,
scan,3.4876,float32,0.0406,0.3576,0.001,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.001,
scan,3.5223,float32,0.0575,0.3321,0.0011,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0011,
scan,3.5545,float32,0.0438,0.3625,0.0012,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0012,
scan,3.5844,float32,0.0612,0.356,0.0013,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0013,
scan,3.6125,float32,0.0512,0.3165,0.0014,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0014,
scan,3.6636,float32,0.0698,0.3438,0.0015,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0015,
scan,3.7094,float32,0.0575,0.3793,0.0017,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0017,
scan,3.7507,float32,0.0834,0.1811,0.0019,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0019,
scan,3.7885,float32,0.0571,0.1682,0.002,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.002,
scan,3.8233,float32,0.0882,0.185,0.0022,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0022,
scan,3.8555,float32,0.0719,0.1511,0.0024,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0024,
scan,3.8854,float32,0.0925,0.1363,0.0026,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0026,
scan,3.9134,float32,0.0696,0.3698,0.0027,0,25.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0027,
scan,3.9646,float32,0.1164,0.4445,0.0031,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0031,
scan,4.0103,float32,0.0856,0.5571,0.0034,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0034,
scan,4.0517,float32,0.1295,0.4677,0.0038,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0038,
scan,4.0895,float32,0.1668,0.3617,0.0041,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0041,
scan,4.1243,float32,0.1492,0.4528,0.0044,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0044,
scan,4.1565,float32,0.0997,0.3442,0.0048,0,33.3,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0048,
scan,4.1864,float32,0.1368,0.3417,0.0051,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0051,
scan,4.2144,float32,0.1126,0.4505,0.0055,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0055,
scan,4.2656,float32,0.1994,0.3629,0.0061,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0061,
scan,4.3114,float32,0.1371,0.4369,0.0068,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0068,
scan,4.5155,float32,0.2329,0.4739,0.0109,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0109,
scan,4.8165,float32,0.4669,0.439,0.0218,1,33.3,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0218,
scan,1.8129,float16,0.0398,0.8422,0.0,0,0.0,1.0,0.0,6,202.0,4096.0,0.0494,56,29.0,4.0,NVIDIA GeForce RTX 2050,0,scan.parquet,0.0,
